"","date","close","volume","open","high","low"
"1",2011-12-30,326.2731,1780941,324.3131,326.7075,324.3131
"2",2011-12-29,324.5051,1571565,324.0454,324.8082,320.868
"3",2011-12-28,323.1412,2126536,324.6819,325.8185,322.333
"4",2011-12-27,323.419,1604892,319.2768,325.5608,319.2516
"5",2011-12-23,319.8274,1453416,319.2516,320.6054,318.5242
"6",2011-12-22,318.0897,1821220,317.2057,319.1152,316.7309
"7",2011-12-21,316.1298,2497101,318.2463,319.1607,312.6645
"8",2011-12-20,318.4282,2385658,317.231,319.1708,317.2259
"9",2011-12-19,314.1143,2142089,317.236,317.4836,313.1898
"10",2011-12-16,316.2005,4452345,315.3721,317.8978,313.9324
"11",2011-12-15,312.9575,2407257,314.4628,315.2104,312.5281
"12",2011-12-14,312.2149,3895707,314.1233,315.3721,309.3962
"13",2011-12-13,316.0338,4025729,317.6149,321.555,314.6295
"14",2011-12-12,315.9126,2183335,314.1395,316.3116,313.3363
"15",2011-12-09,316.938,2762815,312.1795,317.8018,311.6795
"16",2011-12-08,311.1945,2411328,313.7152,316.9532,310.8157
"17",2011-12-07,314.9023,2256480,314.0385,316.049,312.2301
"18",2011-12-06,315.0942,2326218,314.7002,317.5442,313.3111
"19",2011-12-05,316.0439,3195292,317.0491,319.2011,314.4022
"20",2011-12-02,313.3717,4084603,311.6997,315.2104,311.3006
"21",2011-12-01,310.0428,3619290,303.0869,311.1693,302.5818
"22",2011-11-30,302.7788,3390173,302.0514,302.8394,299.0912
"23",2011-11-29,294.4641,1831109,296.9646,298.2173,293.6559
"24",2011-11-28,297.1212,2826339,292.6658,297.4394,291.216
"25",2011-11-25,284.3966,1562341,285.5028,290.0896,283.553
"26",2011-11-23,287.9882,2325354,290.6351,293.1103,287.9882
"27",2011-11-22,292.984,2404890,292.984,295.4946,290.5796
"28",2011-11-21,293.4589,2994904,296.904,297.2778,288.9883
"29",2011-11-18,300.5006,3285209,304.0972,305.3601,299.9298
"30",2011-11-17,303.5264,3491590,308.1636,309.2952,301.4604
"31",2011-11-16,308.881,2607373,309.1891,312.3311,308.4465
"32",2011-11-15,311.4521,2675138,309.5528,312.22,308.391
"33",2011-11-14,309.6538,3188255,307.1281,312.22,307.017
"34",2011-11-11,307.3049,3975147,303.7436,309.1941,302.3797
"35",2011-11-10,300.6016,2867136,306.085,306.0912,298.8235
"36",2011-11-09,303.5668,3708872,305.2389,307.8303,302.41
"37",2011-11-08,309.3204,3013082,307.6332,310.3459,304.9055
"38",2011-11-07,307.2948,3355600,299.7126,307.5221,299.162
"39",2011-11-04,301.1371,2834402,299.8035,302.9556,299.263
"40",2011-11-03,301.8241,2668251,296.5201,301.8241,294.8632
"41",2011-11-02,295.4188,2120330,295.4593,297.005,293.2265
"42",2011-11-01,292.3021,3122978,293.0346,295.7674,291.3423
"43",2011-10-31,299.3691,2557538,300.6067,302.9303,298.8791
"44",2011-10-28,303.1577,2506880,300.3187,304.2488,300.1824
"45",2011-10-27,302.4151,3777095,302.2888,304.4508,299.7025
"46",2011-10-26,296.1715,2872512,297.8082,298.1264,289.3773
"47",2011-10-25,294.5803,2538887,299.6014,300.5612,294.4237
"48",2011-10-24,301.2785,3424101,296.3786,303.0718,296.2675
"49",2011-10-21,298.283,3389394,297.788,299.4246,296.3685
"50",2011-10-20,294.8379,3377967,293.9438,297.4748,292.7365
"51",2011-10-19,293.3376,2929393,296.6918,299.0761,292.59
"52",2011-10-18,298.2931,3795645,293.08,299.3287,291.6707
"53",2011-10-17,294.2014,4007435,294.8632,298.9599,291.9738
"54",2011-10-14,298.8841,8520455,302.8192,302.8849,296.808
"55",2011-10-13,282.3709,5570931,277.8448,282.376,276.8295
"56",2011-10-12,277.072,3174742,276.8851,280.4716,275.1171
"57",2011-10-11,274.3846,2851151,269.4746,276.2132,269.4746
"58",2011-10-10,271.3487,2320636,265.292,271.5002,264.2918
"59",2011-10-07,260.2102,2852232,261.074,262.9279,257.7754
"60",2011-10-06,260.0031,3421237,256.361,260.2658,253.8858
"61",2011-10-05,254.9466,4521065,250.7287,256.5126,242.8585
"62",2011-10-04,253.5322,4158130,247.5362,254.3101,242.7706
"63",2011-10-03,250.3094,4472004,257.5481,258.6342,250.0467
"64",2011-09-30,260.1698,2723353,262.7814,264.6959,259.8364
"65",2011-09-29,266.4639,2903388,270.7779,271.4144,262.3773
"66",2011-09-28,267.1408,2261503,273.536,274.8089,266.565
"67",2011-09-27,272.4449,3005644,271.869,276.3395,270.7829
"68",2011-09-26,268.6815,2630419,266.3376,269.2069,259.2656
"69",2011-09-23,265.4587,2776390,260.9376,265.9184,259.8971
"70",2011-09-22,263.0087,4398155,265.8325,267.109,259.6445
"71",2011-09-21,272.3741,2512162,276.6628,280.3554,272.2024
"72",2011-09-20,276.1248,2773215,277.5266,282.1335,274.127
"73",2011-09-19,276.1476,2466092,272.955,277.7792,270.4445
"74",2011-09-16,276.1526,3527146,275.2029,276.2334,274.3644
"75",2011-09-15,274.0714,2958373,270.5051,275.2939,270.0303
"76",2011-09-14,268.7724,2688179,269.0351,271.2376,265.6153
"77",2011-09-13,267.4843,2351749,268.7371,269.6868,264.3928
"78",2011-09-12,267.7874,2667544,261.6449,268.732,261.4125
"79",2011-09-09,265.1253,3266543,268.434,270.0757,263.2765
"80",2011-09-08,270.2323,2379828,269.6463,272.3236,268.6866
"81",2011-09-07,269.7625,2755762,267.9541,270.7269,266.4134
"82",2011-09-06,263.7766,2715157,258.028,264.0695,257.8765
"83",2011-09-02,265.1202,2400030,264.9333,266.6759,263.0441
"84",2011-09-01,268.9897,2413331,273.1571,274.713,268.3411
"85",2011-08-31,273.2632,2689989,275.1726,275.9607,270.7577
"86",2011-08-30,273.1318,2987165,271.8639,274.2886,268.136
"87",2011-08-29,272.3135,2335592,270.0303,272.5004,269.5261
"88",2011-08-26,266.1406,3592659,262.6703,267.9561,259.2101
"89",2011-08-25,262.6956,3292281,267.9188,271.3992,261.8166
"90",2011-08-24,264.3373,3593750,262.3369,267.7268,261.2761
"91",2011-08-23,262.0793,4344635,254.3405,263.3876,252.0966
"92",2011-08-22,251.648,4905627,254.593,256.1085,249.8093
"93",2011-08-19,247.9857,5407117,252.2391,260.084,247.9554
"94",2011-08-18,255.0376,6286880,264.4282,265.1455,252.82
"95",2011-08-17,269.318,4052146,272.7934,274.6422,268.1158
"96",2011-08-16,272.2731,6935173,279.0572,279.0622,267.8783
"97",2011-08-15,281.4819,7143985,279.5623,285.4018,275.8344
"98",2011-08-12,284.7855,3153906,287.68,288.1852,283.0832
"99",2011-08-11,283.9571,4829343,279.7593,287.1749,277.0265
"100",2011-08-10,277.3296,5367143,283.5782,284.9623,276.683
"101",2011-08-09,289.6551,6466182,283.3863,290.2613,273.2884
"102",2011-08-08,275.8192,7484949,284.3865,287.4274,274.9756
"103",2011-08-05,292.4991,5920728,294.2696,298.0355,283.8914
"104",2011-08-04,291.7313,4906858,300.3086,302.506,291.706
"105",2011-08-03,303.678,3819589,300.1925,304.6024,294.8157
"106",2011-08-02,299.2478,3197678,306.1178,307.9717,298.8286
"107",2011-08-01,306.5068,3962534,308.7547,310.9167,302.6727
"108",2011-07-29,304.9509,4133695,305.2237,310.6439,304.9509
"109",2011-07-28,308.6132,3096326,305.7086,311.1592,304.6024
"110",2011-07-27,306.7341,3927835,311.7653,313.6697,305.4864
"111",2011-07-26,314.4628,2329751,312.2048,316.978,311.7845
"112",2011-07-25,312.6746,3128156,309.8357,315.9223,309.6538
"113",2011-07-22,312.2957,3524706,305.8097,312.9373,305.2439
"114",2011-07-21,306.6179,3467611,300.0712,307.1584,300.0611
