"","date","close","volume","open","high","low"
"1",2011-12-30,13.86,4672582,13.92,14.07,13.84
"2",2011-12-29,13.97,5271208,13.85,14,13.65
"3",2011-12-28,13.71,5848909,14.06,14.088,13.7
"4",2011-12-27,14.06,4888716,14.11,14.28,14.02
"5",2011-12-23,14.17,6223688,14.38,14.4,14.05
"6",2011-12-22,14.305,14412830,13.76,14.35,13.76
"7",2011-12-21,13.72,13708940,13.82,13.97,13.45
"8",2011-12-20,13.9,10186060,13.46,13.95,13.46
"9",2011-12-19,13.155,11580270,13.57,13.73,13.11
"10",2011-12-16,13.51,15477790,13.57,13.83,13.45
"11",2011-12-15,13.46,10873550,13.81,13.9,13.43
"12",2011-12-14,13.58,15880720,14.01,14.09,13.43
"13",2011-12-13,14.13,12896450,14.72,14.9,14.04
"14",2011-12-12,14.53,14329030,14.58,14.64,14.26
"15",2011-12-09,14.9,13895990,14.58,15.02,14.375
"16",2011-12-08,14.69,12283010,15.02,15.27,14.64
"17",2011-12-07,15.17,12743190,15.16,15.28,14.85
"18",2011-12-06,15.26,14288970,15.57,15.5996,15.1
"19",2011-12-05,15.48,16115160,15.98,16,15.35
"20",2011-12-02,15.72,13661480,15.99,16.05,15.57
"21",2011-12-01,15.82,13238920,15.5,15.86,15.43
"22",2011-11-30,15.63,18234030,15.36,15.67,15.23
"23",2011-11-29,14.91,15585840,14.81,15.1,14.67
"24",2011-11-28,14.83,17262330,14.5,15.05,14.5
"25",2011-11-25,14.04,10165410,14.25,14.58,14
"26",2011-11-23,14.44,20632970,14.92,15.03,14.43
"27",2011-11-22,15.08,32186950,14.79,15.16,14.705
"28",2011-11-21,14.63,33226510,13.71,14.77,13.5
"29",2011-11-18,13.93,12529240,14.14,14.14,13.775
"30",2011-11-17,14.06,16434680,14.55,14.59,13.8
"31",2011-11-16,14.58,12807820,14.6,14.99,14.53
"32",2011-11-15,14.88,12639340,14.55,14.985,14.51
"33",2011-11-14,14.69,12490270,14.98,15.13,14.65
"34",2011-11-11,14.98,43786700,14.88,15.1,14.07
"35",2011-11-10,14.47,24475850,14.67,14.82,14.11
"36",2011-11-09,14.32,13283860,14.73,14.92,14.26
"37",2011-11-08,15.08,13733760,14.93,15.17,14.6901
"38",2011-11-07,14.74,15337140,14.71,14.96,14.4
"39",2011-11-04,14.82,16365630,14.52,14.87,14.29
"40",2011-11-03,14.65,18708480,13.97,14.68,13.6
"41",2011-11-02,13.815,24016600,14.2,14.27,13.53
"42",2011-11-01,14.06,19750330,14.26,14.3,13.92
"43",2011-10-31,14.8,12998730,15.1,15.19,14.8
"44",2011-10-28,15.6,12245280,15.12,15.74,15.08
"45",2011-10-27,15.25,14433640,15.16,15.4,14.82
"46",2011-10-26,14.62,12568620,14.73,14.81,14.2
"47",2011-10-25,14.45,14441690,14.81,14.93,14.42
