"","date","close","volume","open","high","low"
"1",2015-12-31,93.94,1453954,95.07,95.21,93.88
"2",2015-12-30,95.28,1153716,95.19,96.02,95
"3",2015-12-29,95.33,1120359,94.6,95.898,94.6
"4",2015-12-28,94.2,1027064,93.79,94.3,93.23
"5",2015-12-24,94.3,602505,94.45,95.19,94.03
"6",2015-12-23,94.7,1526404,94.42,94.99,93.53
"7",2015-12-22,93.82,1869926,91.94,93.95,91.63
"8",2015-12-21,91.62,2507675,92.16,92.6894,90.81
"9",2015-12-18,91.31,5288007,93.73,93.92,91.3
"10",2015-12-17,94.2,3063063,95.7,96.42,94.19
"11",2015-12-16,95.56,2352835,94.41,95.66,93.61
"12",2015-12-15,94.02,4092963,93.98,95.79,93.72
"13",2015-12-14,93.26,3791394,91.71,93.31,91.02
"14",2015-12-11,91.42,8314842,92.51,93.65,90.12
"15",2015-12-10,88.96,4713902,90.41,90.43,88.51
"16",2015-12-09,89.56,3333331,91.04,91.792,88.95
"17",2015-12-08,91.72,3372756,89.22,92.09,88.9566
"18",2015-12-07,89.6,3958584,92.56,92.88,89.215
"19",2015-12-04,92.58,2980839,90.13,92.82,90.13
"20",2015-12-03,89.91,2425554,91.97,92.76,89.725
"21",2015-12-02,92.02,1904456,92.52,92.85,91.68
"22",2015-12-01,92.55,1545105,92.01,92.58,91.1
"23",2015-11-30,91.46,2180591,92.41,92.6599,91.13
"24",2015-11-27,92.17,632970,91.86,92.57,91.77
"25",2015-11-25,91.77,1117751,92.3,92.4982,91.695
"26",2015-11-24,92,2040434,91.14,92.22,90.09
"27",2015-11-23,91.96,1570368,91.82,92.37,91.27
"28",2015-11-20,91.81,2130354,92.33,92.5,91.22
"29",2015-11-19,91.76,2413919,91.52,92.13,91.28
"30",2015-11-18,91.27,1448664,90.31,91.39,89.47
"31",2015-11-17,90.29,1736480,89.96,91.29,89.87
"32",2015-11-16,89.765,2198456,89.66,89.8,88
"33",2015-11-13,89.02,1827670,90.95,90.95,88.795
"34",2015-11-12,90.84,2458726,91.08,91.88,90.74
"35",2015-11-11,91.21,2361580,90.68,91.47,90.25
"36",2015-11-10,90.28,1943318,89.56,90.31,88.99
"37",2015-11-09,89.8,1705162,90.24,90.4916,88.99
"38",2015-11-06,90.69,2004247,90.07,90.79,88.97
"39",2015-11-05,90.55,1836070,91.5,91.87,89.79
"40",2015-11-04,91.01,1872987,90.34,91.34,90.21
"41",2015-11-03,90.36,2102228,89.59,90.74,88.92
"42",2015-11-02,89.91,2904654,89.03,90.545,88.47
"43",2015-10-30,88.66,2131604,87.99,89.49,87.9001
"44",2015-10-29,88.12,1595129,88.26,88.5,87.51
"45",2015-10-28,88.5,3206706,88.44,88.83,87.58
"46",2015-10-27,88.05,2593488,88.65,88.85,87.81
"47",2015-10-26,88.84,2370889,87.91,89.7,87.6101
"48",2015-10-23,87.86,6740289,89,89.44,87.44
"49",2015-10-22,88.46,3546538,86.56,88.83,86.56
"50",2015-10-21,86.13,2901500,87.22,87.568,85.87
"51",2015-10-20,86.84,2688702,88.15,88.6497,86.42
"52",2015-10-19,88.4,3352768,88.15,88.49,87.03
"53",2015-10-16,88.67,5331973,87.17,89.035,86.18
"54",2015-10-15,86.77,4381820,84.19,86.86,84.09
"55",2015-10-14,83.8,2391110,84,84.73,83.4
"56",2015-10-13,83.65,1992787,83.32,84.64,83.31
"57",2015-10-12,83.92,2707066,83.66,84.8393,83.23
"58",2015-10-09,83.82,3770685,82.41,83.9,81.99
"59",2015-10-08,82.26,4571078,80.45,82.48,80.2
"60",2015-10-07,80.65,14466500,82.2,83.0992,79.02
"61",2015-10-06,85.15,4081752,85.6,86,84.84
"62",2015-10-05,85.84,4204248,84.8,86.31,84.49
"63",2015-10-02,83.99,3402491,82.21,84.01,81.29
"64",2015-10-01,83.75,3399766,82.42,83.77,81.57
"65",2015-09-30,82.22,3644252,80.88,82.37,80.38
"66",2015-09-29,79.83,3110646,80.52,80.58,79.09
"67",2015-09-28,80.52,3425152,82.88,83,80.03
"68",2015-09-25,83.13,3732924,84.71,84.72,82.58
"69",2015-09-24,83.91,4454919,85.07,85.37,83.36
"70",2015-09-23,85.5,4007509,84.92,85.985,84.05
"71",2015-09-22,84.66,6328919,81.98,84.83,81.77
"72",2015-09-21,83.32,4907267,81.42,83.69,81.42
"73",2015-09-18,81.25,16410440,78.54,84.95,78.16
"74",2015-09-17,80.31,4821278,80.45,81.88,79.7
"75",2015-09-16,80.53,2502068,79.51,80.67,79.32
"76",2015-09-15,79.53,3436080,78.61,80.115,78.3
"77",2015-09-14,78.46,2537420,79.35,79.41,78.275
"78",2015-09-11,79.19,2908999,78.44,79.23,77.94
"79",2015-09-10,78.7,3522631,78.63,78.97,78.01
"80",2015-09-09,78.52,2456115,80.79,81.51,78.23
"81",2015-09-08,79.78,2670642,78.64,79.91,78.13
"82",2015-09-04,76.89,2320781,76.99,78.27,76.39
"83",2015-09-03,78.32,3467231,77.6,79.55,77.36
"84",2015-09-02,77.25,3528702,77,77.33,75.54
"85",2015-09-01,75.99,3206418,77.07,77.82,75.63
"86",2015-08-31,78.57,2313076,79.38,79.7,78.3
"87",2015-08-28,79.4,3311216,78.42,79.45,77.75
"88",2015-08-27,78.91,5190935,78.41,79.28,77.39
"89",2015-08-26,77.33,4234164,76.14,77.61,74.56
"90",2015-08-25,74.57,7451053,77.02,78.33,74.47
"91",2015-08-24,74.27,6904417,75,77.82,71.33
"92",2015-08-21,78.87,6804001,81.94,82.16,78.87
"93",2015-08-20,82.69,3092440,84.66,84.9,82.69
"94",2015-08-19,85.48,2460773,86.12,86.47,85.21
"95",2015-08-18,86.45,1468312,86.98,87.25,86.03
"96",2015-08-17,86.77,1788317,86,86.78,84.9
"97",2015-08-14,86.12,2605571,83.96,86.38,83.96
"98",2015-08-13,84.31,1963567,83.82,84.83,83
"99",2015-08-12,83.82,2218544,83.16,84.14,82.08
"100",2015-08-11,83.9,3103220,84.06,84.86,83.05
"101",2015-08-10,83.62,1999640,83.39,83.92,83.19
"102",2015-08-07,82.69,1990308,81.87,82.92,81.48
"103",2015-08-06,82.19,2272316,83.47,83.63,82.07
"104",2015-08-05,83.38,1773755,82.78,84.12,82.17
"105",2015-08-04,82.06,1375001,81.43,82.18,81.17
"106",2015-08-03,81.4,2071000,82.18,82.26,80.7
"107",2015-07-31,81.99,2893613,81.8,82.8225,81.37
"108",2015-07-30,81.29,2072732,79.9,81.8,79.2
"109",2015-07-29,80.25,2178014,80.07,80.54,79.56
"110",2015-07-28,80.59,2681012,80.07,80.65,79.13
"111",2015-07-27,79.93,2758559,80.53,80.7,79.73
"112",2015-07-24,80.98,3574622,81,81.36,80.54
"113",2015-07-23,80.64,2578339,80.8,81.4,80.48
"114",2015-07-22,80.73,2601030,81.38,81.75,80.651
"115",2015-07-21,81.19,3903245,81.8,82.1,81.01
"116",2015-07-20,82.09,1995809,82,82.185,81.45
"117",2015-07-17,82.1,2402732,82.17,82.73,81.48
"118",2015-07-16,82.52,2058116,82.65,82.67,82.2
"119",2015-07-15,82.12,2926968,82.2,82.32,81.71
"120",2015-07-14,81.89,4428123,81.67,82.35,81.24
"121",2015-07-13,81.44,4597216,81.09,81.66,80.82
"122",2015-07-10,80.59,3025063,81.5,81.5,80.47
"123",2015-07-09,80.47,3068877,80.74,81.67,80.41
"124",2015-07-08,79.99,4157108,79.95,80.5199,79.4
