"","date","close","volume","open","high","low"
"1",2015-12-31,32.96,3713198,33.34,33.49,32.96
"2",2015-12-30,33.39,4505488,33.65,33.94,33.38
"3",2015-12-29,33.68,5090847,33.16,33.78,33.07
"4",2015-12-28,33.14,3550645,32.82,33.14,32.36
"5",2015-12-24,33.17,1311231,32.96,33.25,32.91
"6",2015-12-23,33.055,3062937,32.98,33.185,32.92
"7",2015-12-22,32.93,3235886,33,33.26,32.73
"8",2015-12-21,32.895,7105273,32.49,32.93,32.2
"9",2015-12-18,32.14,9760960,32.44,32.77,32.1
"10",2015-12-17,32.67,6353644,33.22,33.56,32.65
"11",2015-12-16,33.17,5906141,33.04,33.28,32.75
"12",2015-12-15,32.97,7674458,32.94,33.2,32.76
"13",2015-12-14,32.57,6905244,32.52,32.75,32.18
"14",2015-12-11,32.49,5682538,32.65,32.88,32.42
"15",2015-12-10,32.98,5912877,32.81,33.16,32.7
"16",2015-12-09,32.71,9316871,33.55,33.75,32.37
"17",2015-12-08,33.56,7862029,32.7,33.7,32.49
"18",2015-12-07,33.11,8337594,33.74,33.74,33.01
"19",2015-12-04,33.75,11467040,32.43,33.81,32.43
"20",2015-12-03,32.43,6166225,32.76,33.1,32.27
"21",2015-12-02,32.5,7355238,32.8,33.14,32.43
"22",2015-12-01,32.75,10237240,32,32.78,31.97
"23",2015-11-30,31.72,7943327,31.42,31.86,31.39
"24",2015-11-27,31.39,2175202,31.19,31.49,31.03
"25",2015-11-25,31.13,3457476,31.11,31.48,31.02
"26",2015-11-24,31.17,4885561,30.92,31.44,30.78
"27",2015-11-23,30.92,6063601,31.65,31.65,30.805
"28",2015-11-20,31.39,5993531,31.35,31.57,31.16
"29",2015-11-19,31.12,6351403,31.14,31.43,30.8899
"30",2015-11-18,31.03,8754462,30.41,31.07,30.075
"31",2015-11-17,30.4,6426163,30.48,30.66,30.2735
"32",2015-11-16,30.4,8605338,30.19,30.42,29.95
"33",2015-11-13,29.8,7321767,30.43,30.56,29.65
"34",2015-11-12,30.4,7276445,30.44,30.72,30.27
"35",2015-11-11,30.51,15498960,30.83,31.05,30.4
"36",2015-11-10,30.81,13805390,31,31.17,30.1501
"37",2015-11-09,31.41,12314090,31.24,31.5,30.97
"38",2015-11-06,31.55,29303440,30.45,31.94,29.82
"39",2015-11-05,27.71,11930480,28.17,28.245,27.63
"40",2015-11-04,28.03,11056520,28.42,28.63,27.9
"41",2015-11-03,28.5,9418730,28.53,28.69,28.18
"42",2015-11-02,28.7,4752197,28.46,28.73,28.29
"43",2015-10-30,28.37,7528965,27.98,28.57,27.77
"44",2015-10-29,27.68,8179117,28.21,28.5,27.63
"45",2015-10-28,28.67,5425852,28.62,28.67,28.2
"46",2015-10-27,28.44,5206678,28.32,28.6175,28.3
"47",2015-10-26,28.46,6097946,28.61,28.68,28.2
"48",2015-10-23,28.59,9543577,28.65,28.78,28.22
"49",2015-10-22,28.4,7668188,27.73,28.49,27.69
"50",2015-10-21,27.41,9659894,27.94,28.11,27.36
"51",2015-10-20,27.77,6619913,27.69,27.9,27.48
"52",2015-10-19,27.81,7365780,27.95,28.075,27.49
"53",2015-10-16,27.86,11209310,27.52,28.12,27.45
"54",2015-10-15,27.43,13150950,27.41,27.99,27.13
"55",2015-10-14,27.36,15303700,26.43,27.785,26.4
"56",2015-10-13,26.4,7460821,26.14,26.555,26.05
"57",2015-10-12,26.35,5687527,26.1,26.5,25.905
"58",2015-10-09,26.07,10581210,26.03,26.28,25.58
"59",2015-10-08,26.17,11500240,25.91,26.2399,25.47
"60",2015-10-07,26.02,7753799,25.81,26.28,25.39
"61",2015-10-06,25.75,11360500,25.15,25.86,25.05
"62",2015-10-05,25.42,12050020,24.96,25.73,24.83
"63",2015-10-02,24.8,9652880,24.04,24.8006,23.79
"64",2015-10-01,24.17,12208030,24.65,24.72,23.47
"65",2015-09-30,24.65,13908610,23.93,24.68,23.79
"66",2015-09-29,23.71,9516973,23.55,23.75,23.22
"67",2015-09-28,23.3,9818827,23.61,23.755,23.15
"68",2015-09-25,23.61,9242068,23.73,24.07,23.38
"69",2015-09-24,23.44,9560631,22.86,23.68,22.5
"70",2015-09-23,23,4040849,22.91,23.14,22.8201
"71",2015-09-22,22.89,5660428,23.02,23.18,22.765
"72",2015-09-21,23.53,7046566,23.32,23.58,23.2
"73",2015-09-18,23.29,8151848,22.99,23.49,22.85
"74",2015-09-17,23.31,6692041,23.5,23.71,23.26
"75",2015-09-16,23.1,4337343,22.9,23.23,22.725
"76",2015-09-15,22.94,8199412,22.7,23.06,22.63
"77",2015-09-14,22.69,4811636,22.76,22.83,22.5701
"78",2015-09-11,22.65,7539433,22.33,22.8,22.235
"79",2015-09-10,22.58,8926896,22.1,22.86,21.995
"80",2015-09-09,22.23,7234649,22.75,22.94,22.18
"81",2015-09-08,22.68,5958468,22.28,22.77,22.192
"82",2015-09-04,21.75,7198945,21.89,22.24,21.74
"83",2015-09-03,22.27,6563938,22.54,22.65,22.23
"84",2015-09-02,22.21,8600958,22.15,22.22,21.78
"85",2015-09-01,21.56,8835220,21.83,22.2,21.4
"86",2015-08-31,22.48,5483661,22.62,22.78,22.385
"87",2015-08-28,22.73,8023122,22.63,22.87,22.465
"88",2015-08-27,22.63,11592280,22.04,22.64,21.91
"89",2015-08-26,21.81,15370810,20.94,21.83,20.78
"90",2015-08-25,20.28,15565270,21.62,21.7,20.28
"91",2015-08-24,20.71,17046700,20.27,21.83,20
"92",2015-08-21,21.47,9564306,22,22.37,21.45
"93",2015-08-20,22.16,10673210,22.73,22.84,22.05
"94",2015-08-19,22.99,6231207,23.05,23.305,22.74
