"","date","close","volume","open","high","low"
"1",2015-12-31,55.48,27329930,56.04,56.19,55.42
"2",2015-12-30,56.31,21690270,56.47,56.78,56.2875
"3",2015-12-29,56.55,27727810,56.29,56.85,56.06
"4",2015-12-28,55.95,21704030,55.35,55.95,54.98
"5",2015-12-24,55.67,9570002,55.86,55.96,55.43
"6",2015-12-23,55.82,27269200,55.7,55.88,55.44
"7",2015-12-22,55.35,28305310,54.99,55.48,54.5
"8",2015-12-21,54.83,37221910,54.88,55.35,54.2262
"9",2015-12-18,54.13,84141520,55.77,56,54.03
"10",2015-12-17,55.7,41244620,56.36,56.79,55.5348
"11",2015-12-16,56.13,37473420,55.54,56.245,54.76
"12",2015-12-15,55.2,39678290,55.66,55.9,55.09
"13",2015-12-14,55.14,46963970,54.33,55.21,53.68
"14",2015-12-11,54.06,39535140,54.71,55.1,54.01
"15",2015-12-10,55.27,31771820,55.39,55.655,55.01
"16",2015-12-09,54.98,36359780,55.37,55.87,54.51
"17",2015-12-08,55.79,32752860,55.47,56.1,54.99
"18",2015-12-07,55.81,30704980,55.79,55.97,55.29
"19",2015-12-04,55.91,43954660,54.12,56.23,54.1
"20",2015-12-03,54.2,38625370,55.49,55.77,53.93
"21",2015-12-02,55.21,47249030,55.32,55.96,55.06
"22",2015-12-01,55.22,39912320,54.41,55.23,54.3
"23",2015-11-30,54.35,54403560,54.54,54.96,53.9999
"24",2015-11-27,53.93,9009132,53.8,54.08,53.79
"25",2015-11-25,53.69,20987820,54.09,54.23,53.69
"26",2015-11-24,54.25,24589530,53.92,54.44,53.58
"27",2015-11-23,54.19,28218110,54.25,54.46,53.75
"28",2015-11-20,54.19,37106670,54.25,54.3,53.265
"29",2015-11-19,53.94,28141820,53.99,54.66,53.781
"30",2015-11-18,53.85,29125950,53,53.98,52.9799
"31",2015-11-17,52.97,31546750,53.17,53.53,52.85
"32",2015-11-16,53.765,31944340,53.08,53.89,52.85
"33",2015-11-13,52.84,36796370,53.07,53.29,52.53
"34",2015-11-12,53.32,35304350,53.48,53.9791,53.19
"35",2015-11-11,53.65,34010630,53.7,54.2,53.46
"36",2015-11-10,53.51,55268090,54.07,54.13,53.27
"37",2015-11-09,54.16,32498870,54.55,54.87,53.56
"38",2015-11-06,54.92,32835100,54.085,54.98,53.964
"39",2015-11-05,54.38,31466080,54.49,54.7,54
"40",2015-11-04,54.4,37084780,54.18,54.88,54.06
"41",2015-11-03,54.15,36584100,52.93,54.39,52.9
"42",2015-11-02,53.24,30229020,52.85,53.36,52.62
"43",2015-10-30,52.64,46602700,53.32,53.99,52.62
"44",2015-10-29,53.36,30109050,53.54,53.83,53.22
"45",2015-10-28,53.98,46948360,53.54,53.98,52.86
"46",2015-10-27,53.69,50959580,53.99,54.37,53.58
"47",2015-10-26,54.25,64541790,52.53,54.32,52.5
"48",2015-10-23,52.87,135152900,52.3,54.07,52.25
"49",2015-10-22,48.03,55888280,47.53,48.95,47.09
"50",2015-10-21,47.2,25222760,47.92,47.99,47.11
"51",2015-10-20,47.77,30794100,47.44,47.81,47.02
"52",2015-10-19,47.62,29357660,47.42,47.88,47.02
"53",2015-10-16,47.51,25845550,47.02,47.54,46.897
"54",2015-10-15,47.01,27155510,47.01,47.03,46.53
"55",2015-10-14,46.68,24693460,46.65,47.1,46.53
"56",2015-10-13,46.89,19985330,46.56,47.1299,46.56
"57",2015-10-12,47,19756420,46.98,47.07,46.5
"58",2015-10-09,47.11,28581690,47.45,47.54,46.92
"59",2015-10-08,47.45,33733860,46.56,47.515,46.5
"60",2015-10-07,46.8,27695610,47.1,47.35,45.95
"61",2015-10-06,46.75,27504360,46.33,47.175,46.22
"62",2015-10-05,46.63,33546080,45.745,46.89,45.7
"63",2015-10-02,45.57,41789610,44.27,45.57,43.92
"64",2015-10-01,44.61,28564790,44.75,44.75,43.75
"65",2015-09-30,44.26,34944070,43.88,44.3,43.66
"66",2015-09-29,43.44,32748610,43.37,43.57,43.05
"67",2015-09-28,43.29,27454240,43.83,44.085,43.205
"68",2015-09-25,43.94,29378050,44.48,44.73,43.76
"69",2015-09-24,43.91,27867010,43.45,44.13,43.27
"70",2015-09-23,43.87,17099600,43.93,44.17,43.51
"71",2015-09-22,43.9,28060540,43.38,44.05,43.31
"72",2015-09-21,44.11,26084680,43.62,44.47,43.6
"73",2015-09-18,43.48,63000180,43.5,43.99,43.33
"74",2015-09-17,44.25,29908540,44.29,45,44.08
"75",2015-09-16,44.3,23337620,43.97,44.38,43.84
"76",2015-09-15,43.98,28831030,43.19,44.29,43.08
"77",2015-09-14,43.04,23654490,43.43,43.44,42.86
"78",2015-09-11,43.48,26475350,43.14,43.59,42.9399
"79",2015-09-10,43.29,31313520,43.12,43.79,42.745
"80",2015-09-09,43.07,33448580,44.21,44.4,42.91
"81",2015-09-08,43.89,32411680,43.3,44,43.2
"82",2015-09-04,42.61,37019110,42.81,43.04,42.195
"83",2015-09-03,43.5,28206410,43.41,43.98,43.28
"84",2015-09-02,43.36,37624230,42.36,43.38,41.88
"85",2015-09-01,41.82,49682210,42.17,42.59,41.66
"86",2015-08-31,43.52,34434480,43.56,43.93,43.1
"87",2015-08-28,43.93,28243230,43.4,44.15,43.39
"88",2015-08-27,43.9,50612610,43.23,43.95,42.925
"89",2015-08-26,42.71,63297300,42.01,42.84,41.06
"90",2015-08-25,40.47,70369920,42.565,43.24,40.39
"91",2015-08-24,41.68,88489910,40.45,43.31,39.72
"92",2015-08-21,43.07,69463900,45.3,45.48,43.07
"93",2015-08-20,45.66,36176380,46.07,46.47,45.66
"94",2015-08-19,46.61,31472060,46.78,47.08,46.3
