"","date","close","volume","open","high","low"
"1",2014-12-31,530.66,1235889,537.74,538.4,530.2
"2",2014-12-30,535.28,1046686,534.96,537.84,533.61
"3",2014-12-29,537.31,2217828,540.5,543.93,537.16
"4",2014-12-26,541.52,1113425,536.93,543.25,535.49
"5",2014-12-24,536.93,737848,538.82,540.29,535.1
"6",2014-12-23,538.77,2877193,534.51,542.3,533.72
"7",2014-12-22,532.3,3315632,520.61,532.97,520.59
"8",2014-12-19,520.04,4804183,516.99,520.81,508.86
"9",2014-12-18,514.62,3873317,515.99,516.25,506.56
"10",2014-12-17,506.45,3636510,499.86,509.07,499.11
"11",2014-12-16,498.16,4343007,513.6,515.58,497.19
"12",2014-12-15,515.84,2618113,523.76,525.37,515.397
"13",2014-12-12,521.51,2370357,527.44,532.24,521.46
"14",2014-12-11,532.11,2071269,530.01,537.04,529.16
"15",2014-12-10,528.04,2315070,535.9,539.36,527.49
"16",2014-12-09,536.11,2166487,525.875,536.65,523.41
"17",2014-12-08,530.73,3231114,529.22,533.815,527
"18",2014-12-05,528.08,3067025,536.7,538.2,527.26
"19",2014-12-04,542.58,1630810,537.64,542.69,534.89
"20",2014-12-03,536.97,1623977,537.5,541.405,535.21
"21",2014-12-02,538.59,2073746,539.45,541.85,534.657
"22",2014-12-01,539.65,1991727,545.09,548.79,538.62
"23",2014-11-28,549.08,1210061,547,549.6,544.4801
"24",2014-11-26,547.73,1480222,549.23,549.88,545.23
"25",2014-11-25,549.23,1901867,547.21,552.5,546.91
"26",2014-11-24,547.48,1651178,546.57,551.19,544.15
"27",2014-11-21,545.89,2495482,551.04,551.04,545
"28",2014-11-20,543.76,1749993,542.09,545.38,541.5
"29",2014-11-19,547.2,1514254,544.75,548.22,539.19
"30",2014-11-18,544.51,1821114,547.93,552.79,543.8
"31",2014-11-17,546.64,1672965,555.19,555.19,544.44
"32",2014-11-14,555.19,1424141,558,558,552.51
"33",2014-11-13,556.44,1509412,560.81,560.8199,554.09
"34",2014-11-12,558.25,1091207,561.15,561.25,555.5
"35",2014-11-11,561.29,1096715,558.52,562.5,556.2419
"36",2014-11-10,558.23,1298160,552.4,560.63,551.62
"37",2014-11-07,551.82,1588998,555.6,555.6,549.35
"38",2014-11-06,551.69,1649048,555.5,556.799,550.58
"39",2014-11-05,555.95,1638667,566.79,566.9,554.15
"40",2014-11-04,564.19,1384902,561.16,564.79,558.3
"41",2014-11-03,563.77,1541486,563.53,567.15,561.63
"42",2014-10-31,567.87,2339196,568.3,568.73,564.81
"43",2014-10-30,560.27,1611177,558.25,562.5,552.13
"44",2014-10-29,558.45,2052623,560.85,564.97,555.98
"45",2014-10-28,558.94,1731315,551.71,559.2,550.43
"46",2014-10-27,549.88,1596722,547.76,554,547.2
"47",2014-10-24,548.9,2172669,554.98,555,545.16
"48",2014-10-23,553.65,2150880,548.28,557.4,545.5
"49",2014-10-22,542.69,2973468,541.05,550.76,540.23
"50",2014-10-21,538.03,2459395,537.27,538.77,530.2
"51",2014-10-20,532.38,2747409,520.45,533.16,519.14
"52",2014-10-17,522.97,5992238,540.45,543.45,518.41
"53",2014-10-16,536.92,3784199,527,540.99,524.95
"54",2014-10-15,540.73,3808148,542.08,543.915,528.422
"55",2014-10-14,548.69,2608672,550.14,558.63,544.5
"56",2014-10-13,544.75,2751949,555.13,560.875,544.43
"57",2014-10-10,555.19,2978506,567.47,575.23,555.01
"58",2014-10-09,570.81,2407643,581.61,582.53,569.03
"59",2014-10-08,583.74,2206710,574.79,584.69,567.64
"60",2014-10-07,574.1,1544014,584.9,585.85,574.1
"61",2014-10-06,587.78,1285696,589.95,592.4,585.4
"62",2014-10-03,586.25,1211716,584.1,588.29,583.5
"63",2014-10-02,580.88,1541071,578,583.24,574.05
"64",2014-10-01,579.63,1447666,586.8,588.72,578.02
"65",2014-09-30,588.41,1571469,587.49,591,584.5
"66",2014-09-29,587.81,1142659,581.83,589.31,581.57
"67",2014-09-26,587.9,1288870,585.93,589.5739,585
"68",2014-09-25,585.25,1665860,596.99,598.07,584.74
"69",2014-09-24,598.42,1757807,591.57,600.11,590.3
