"","date","close","volume","open","high","low"
"1",2012-12-31,76.0247,164519649,72.9328,76.4857,72.7143
"2",2012-12-28,72.7984,88117426,72.8985,73.4971,72.5885
"3",2012-12-27,73.58,113575314,73.3628,73.75,72.0943
"4",2012-12-26,73.2856,75475003,74.1428,74.2085,73.0171
"5",2012-12-24,74.3097,43936990,74.3357,74.8928,74.1014
"6",2012-12-21,74.19,148609695,73.21,74.2385,72.8914
"7",2012-12-20,74.5329,120153986,75.7143,75.7428,74.1257
"8",2012-12-19,75.1871,112061074,75.9243,76.2428,75.0714
"9",2012-12-18,76.2714,156143657,75,76.4143,74.3214
"10",2012-12-17,74.1185,189181917,72.7043,74.2857,71.6043
"11",2012-12-14,72.8277,252115436,73.5357,74.0188,72.2257
"12",2012-12-13,75.67,155971877,75.8785,76.8057,75.1143
"13",2012-12-12,77,121630216,78.2528,78.2857,76.61
"14",2012-12-11,77.3411,147820794,77.11,78.5085,76.7671
"15",2012-12-10,75.6887,157477787,75,76.93,74.5114
"16",2012-12-07,76.1785,196603459,79.0571,79.3143,75.7143
"17",2012-12-06,78.1778,294065958,75.5628,79.0443,74.09
"18",2012-12-05,76.9703,259803118,81.2728,81.3214,76.9671
"19",2012-12-04,82.2636,138712182,83.1143,83.1143,81.7328
"20",2012-12-03,83.7414,90911547,84.8071,84.9414,83.6428
"21",2012-11-30,83.6114,97622309,83.8271,84.0571,83.24
"22",2012-11-29,84.1943,128394879,84.3164,84.8928,83.6071
"23",2012-11-28,83.2771,130112749,82.4671,83.6857,81.7514
"24",2012-11-27,83.54,133099650,84.2214,84.3457,82.8714
"25",2012-11-26,84.2185,157238387,82.2714,84.2857,81.9585
"26",2012-11-23,81.6428,68206599,81.0243,81.7143,80.3714
"27",2012-11-21,80.2428,93231278,80.6071,81.0528,79.5143
"28",2012-11-20,80.1305,160537558,81.7014,81.7071,79.2257
"29",2012-11-19,80.8185,205441312,77.2443,81.0714,77.1257
"30",2012-11-16,75.3825,316194785,75.0285,75.7143,72.25
"31",2012-11-15,75.0885,197157859,76.79,77.0714,74.66
"32",2012-11-14,76.6971,119026076,77.9285,78.2071,76.5971
